update,update_time,weights,cosine
1698,559.412952765,9.452999999999879_-6.368118435198064_1.3787631296039522_18.77398660163317,0.1637342726910347
1699,560.362918789,9.453999999999878_-6.364118435198065_1.385763129603952_18.77398660163317,0.16367562835758231
1700,560.364453682,9.347999999999878_-6.4701184351980645_1.278763129603952_18.79698660163317,0.16344120216931834
1701,560.3658538029999,9.352999999999879_-6.461118435198064_1.285763129603952_18.795986601633167,0.16338856847653127
1702,560.366779901,9.352999999999879_-6.459118435198064_1.285763129603952_18.795986601633167,0.16336094103632248
1703,560.367745982,9.202999999999879_-6.608118435198064_1.181763129603952_18.816986601633168,0.16309889840279612
1704,563.482971411,9.213999999999878_-6.5951184351980645_1.195763129603952_18.81498660163317,0.16307079564716553
1705,563.4839061409999,9.207999999999878_-6.599118435198064_1.189763129603952_18.81598660163317,0.16303835756953056
1706,563.706502435,9.214999999999877_-6.591118435198064_1.2027631296039518_18.81398660163317,0.1630204359112991
1707,563.7080373709999,9.218999999999877_-6.586118435198064_1.2087631296039518_18.81298660163317,0.16300719331707236
1708,563.7092628839999,9.212999999999877_-6.589118435198064_1.2597631296039518_18.80698660163317,0.16286727285005442
1709,566.929334551,9.237999999999877_-6.431118435198064_1.2847631296039517_18.80298660163317,0.16103501960381816
1710,566.930781562,9.236999999999878_-6.432118435198064_1.2857631296039516_18.80298660163317,0.16102971554927803
1711,567.9111635959999,9.238999999999878_-6.428118435198065_1.2907631296039515_18.80298660163317,0.16099112294827622
1712,569.679842801,9.262999999999877_-6.356118435198065_1.3837631296039514_18.78898660163317,0.160280822382032
1713,569.825274983,9.249999999999877_-6.368118435198064_1.3697631296039514_18.79198660163317,0.1602395458777821
1714,569.826073974,9.246999999999877_-6.371118435198064_1.3727631296039513_18.79198660163317,0.16022367497347623
1715,569.827216348,9.249999999999877_-6.367118435198065_1.3757631296039512_18.79098660163317,0.1602206437051532
1716,569.828119971,9.244999999999877_-6.375118435198065_1.4357631296039512_18.783986601633167,0.16016517537868324
1717,569.829262953,9.245999999999876_-6.373118435198065_1.4367631296039511_18.783986601633167,0.16015093055788443
1718,570.4743009189999,9.245999999999876_-6.368118435198065_1.4447631296039511_18.784986601633168,0.16004718753111646
1719,570.475379325,9.135999999999877_-6.478118435198065_1.3357631296039512_18.806986601633167,0.15985063853410786
1720,570.476686138,9.134999999999877_-6.4731184351980655_1.3437631296039512_18.806986601633167,0.15974098293336347
1721,570.4775264589999,8.790999999999878_-6.818118435198065_1.1587631296039511_18.854986601633165,0.1592657979918175
1722,570.478593122,8.789999999999878_-6.818118435198065_1.161763129603951_18.854986601633165,0.15924054799462772
1723,570.4798424969999,8.782999999999879_-6.823118435198065_1.1587631296039511_18.855986601633166,0.15920354430947214
1724,570.4811947769999,8.796999999999878_-6.806118435198065_1.1767631296039511_18.853986601633167,0.15913641273041657
1725,570.482428603,8.803999999999878_-6.794118435198065_1.1827631296039511_18.852986601633166,0.1590621892772578
1726,570.616913172,8.678999999999878_-6.817118435198065_1.0487631296039512_18.897986601633168,0.1573866389191091
1727,570.618147411,8.676999999999877_-6.819118435198065_1.0517631296039511_18.897986601633168,0.15737499258092869
1728,573.961970135,8.678999999999878_-6.814118435198065_1.058763129603951_18.897986601633168,0.15730801954800433
1729,574.9149714929999,8.680999999999878_-6.810118435198065_1.064763129603951_18.897986601633168,0.15725925204550728
1730,577.989359293,8.678999999999878_-6.809118435198065_1.0617631296039511_18.89898660163317,0.15721245266535766
1731,578.1037560569999,8.713999999999878_-6.661118435198065_1.090763129603951_18.894986601633168,0.15554783810163608
1732,578.428867334,8.583999999999877_-6.702118435198066_0.959763129603951_18.938986601633168,0.1540919901313892
1733,578.6619105909999,8.583999999999877_-6.701118435198065_0.960763129603951_18.938986601633168,0.1540738330458682
1734,578.663155287,8.568999999999876_-6.720118435198065_0.9727631296039511_18.938986601633168,0.15407899322318275
1735,578.664412425,8.563999999999876_-6.724118435198065_0.9747631296039511_18.938986601633168,0.15405423375651695
1736,578.835096414,8.564999999999875_-6.718118435198065_0.9777631296039511_18.93998660163317,0.15395938526876252
1737,578.8365971349999,8.575999999999874_-6.703118435198065_0.9967631296039511_18.93798660163317,0.15386358019590185
1738,578.837810332,8.572999999999874_-6.704118435198065_0.9997631296039511_18.93798660163317,0.15382188242964367
1739,579.1059132969999,8.570999999999874_-6.706118435198065_1.000763129603951_18.93798660163317,0.15381704431237908
1740,579.107056256,8.514999999999874_-6.677118435198065_0.926763129603951_18.96998660163317,0.15244006811756972
1741,579.108080475,8.551999999999875_-6.627118435198065_0.963763129603951_18.96898660163317,0.1521530550614678
1742,579.1091961469999,8.748999999999874_-6.430118435198065_1.199763129603951_18.932986601633168,0.15198512705962464
1743,579.110034771,8.750999999999875_-6.422118435198065_1.207763129603951_18.932986601633168,0.15187799332110608
1744,579.111119759,8.754999999999875_-6.414118435198065_1.216763129603951_18.932986601633168,0.15179899066082203
1745,579.112623172,8.755999999999874_-6.412118435198066_1.2177631296039508_18.932986601633168,0.151783251037784
1746,588.37928414,8.745999999999874_-6.420118435198066_1.2737631296039509_18.92798660163317,0.1516240922235268
1747,588.554553123,8.750999999999875_-6.414118435198065_1.2797631296039509_18.926986601633168,0.15161071720133568
1748,588.5611543399999,8.746999999999876_-6.416118435198065_1.283763129603951_18.926986601633168,0.15156443530207442
1749,588.562668082,8.731999999999875_-6.402118435198065_1.2637631296039509_18.93098660163317,0.1511490883248574
1750,588.5640397999999,8.731999999999875_-6.401118435198065_1.2667631296039508_18.93098660163317,0.15112576482604656
1751,588.565261392,8.719999999999875_-6.396118435198065_1.2867631296039508_18.932986601633168,0.15078439272309319
1752,588.5661056199999,8.714999999999874_-6.399118435198065_1.2887631296039508_18.93398660163317,0.15073119265512802
1753,588.567499348,8.715999999999873_-6.397118435198065_1.2897631296039507_18.93398660163317,0.15071554235492346
1754,588.568262967,8.712999999999873_-6.400118435198065_1.2867631296039508_18.93198660163317,0.15074369824441292
1755,588.569301773,8.713999999999873_-6.398118435198065_1.2897631296039507_18.93198660163317,0.15072194281506934
1756,588.570316414,8.723999999999872_-6.353118435198065_1.2987631296039506_18.92998660163317,0.15024188458292775
1757,588.571453693,8.729999999999873_-6.346118435198066_1.3167631296039506_18.927986601633172,0.15020641871399654
1758,588.572134185,8.732999999999873_-6.343118435198066_1.3257631296039505_18.92698660163317,0.1501959536988977
1759,588.5733323989999,8.743999999999872_-6.328118435198066_1.3487631296039504_18.924986601633172,0.15011310366669084
1760,588.574361172,8.743999999999872_-6.327118435198066_1.3497631296039503_18.924986601633172,0.15009620817608071
1761,591.703410665,8.747999999999871_-6.3161184351980655_1.3807631296039502_18.92398660163317,0.1499266830011483
1762,591.9902192019999,8.747999999999871_-6.314118435198066_1.38976312960395_18.92398660163317,0.14987295440247383
1763,591.992968861,8.74299999999987_-6.318118435198065_1.38376312960395_18.924986601633172,0.14985625896276966
1764,591.994253255,8.738999999999871_-6.322118435198065_1.3787631296039502_18.92398660163317,0.14987571622129314
1765,591.99536943,8.741999999999871_-6.319118435198065_1.38576312960395_18.92298660163317,0.1498721683450741
1766,591.996588852,8.735999999999871_-6.322118435198065_1.38776312960395_18.92098660163317,0.1498380107100915
1767,591.998086307,8.734999999999872_-6.322118435198065_1.39276312960395_18.92098660163317,0.14980809999612565
1768,595.2188459299999,8.74599999999987_-6.300118435198065_1.4037631296039499_18.91998660163317,0.14965337131278267
1769,595.509637357,8.74699999999987_-6.294118435198064_1.4047631296039498_18.92098660163317,0.14957099085269387
1770,595.8132968159999,8.75299999999987_-6.283118435198064_1.4217631296039497_18.92098660163317,0.14946384378255984
1771,596.014463096,8.74899999999987_-6.286118435198064_1.4167631296039498_18.921986601633172,0.1494454261858046
1772,596.015437581,8.750999999999872_-6.284118435198065_1.4887631296039499_18.916986601633173,0.14930906102650654
1773,599.102114542,8.759999999999872_-6.229118435198065_1.56476312960395_18.917986601633174,0.14847719139823512
1774,599.102656273,8.776999999999871_-6.1961184351980645_1.5817631296039498_18.916986601633173,0.14825737879458023
1775,599.103417833,8.77799999999987_-6.194118435198065_1.5837631296039498_18.916986601633173,0.14824053562690054
1776,599.42559938,8.769999999999872_-6.199118435198065_1.5797631296039498_18.918986601633172,0.14817060060178822
1777,599.427371626,8.778999999999872_-6.184118435198065_1.5967631296039497_18.918986601633172,0.14806303561564182
1778,599.573184333,8.790999999999872_-6.172118435198065_1.6077631296039496_18.916986601633173,0.14808285918034525
1779,599.5744093999999,8.791999999999872_-6.164118435198065_1.6307631296039495_18.913986601633173,0.14796728851211027
1780,599.760029962,8.796999999999873_-6.1591184351980655_1.6367631296039495_18.912986601633172,0.14797454879118654
1781,602.997346799,8.801999999999873_-6.156118435198065_1.6447631296039495_18.910986601633173,0.14801613931305857
1782,602.9982663999999,8.794999999999874_-6.163118435198065_1.7037631296039495_18.905986601633174,0.14792112121575018
1783,602.999423954,8.793999999999874_-6.164118435198065_1.7017631296039495_18.905986601633174,0.1479236784360839
1784,603.000674605,8.802999999999875_-6.148118435198065_1.7357631296039495_18.903986601633175,0.1477923325639655
1785,603.0017454299999,8.808999999999875_-6.140118435198065_1.7517631296039495_18.902986601633174,0.14775354653130546
1786,603.2391478549999,8.819999999999874_-6.129118435198065_1.7767631296039494_18.899986601633174,0.14775704932927314
1787,603.240858754,8.817999999999873_-6.131118435198065_1.7777631296039493_18.899986601633174,0.14775059909774102
1788,603.243301527,8.835999999999874_-6.095118435198065_1.7727631296039494_18.899986601633174,0.1475555213890949
1789,606.486206584,8.785999999999873_-6.111118435198065_1.7867631296039495_18.895986601633172,0.14699907080595265
1790,607.564385067,8.784999999999874_-6.105118435198065_1.7937631296039493_18.895986601633172,0.14688641807325664
1791,607.565416018,8.812999999999874_-5.9651184351980655_2.0207631296039494_18.89198660163317,0.14504400605710388
1792,608.717079183,8.802999999999875_-5.969118435198065_2.0057631296039493_18.89498660163317,0.14493044763938745
1793,608.718396797,8.815999999999875_-5.943118435198065_1.9977631296039493_18.89498660163317,0.1448020273125089
1794,611.318038347,8.826999999999874_-5.928118435198066_2.0207631296039494_18.89198660163317,0.14477079364419587
1795,611.320478095,8.824999999999873_-5.929118435198066_2.0217631296039493_18.89198660163317,0.1447506108772676
1796,611.322458236,8.824999999999873_-5.921118435198066_2.031763129603949_18.89098660163317,0.14463809183172904
1797,616.652717306,8.863999999999873_-5.863118435198066_2.048763129603949_18.88698660163317,0.1445057809403194
1798,616.653868159,8.863999999999873_-5.861118435198066_2.041763129603949_18.88798660163317,0.14447946975602466
1799,616.6549101969999,8.862999999999873_-5.862118435198067_2.041763129603949_18.88798660163317,0.14447672911123677
1800,616.65597138,8.585999999999874_-6.149118435198067_1.415763129603949_18.98998660163317,0.1442368680202082
1801,616.776125139,8.583999999999874_-6.151118435198066_1.416763129603949_18.98998660163317,0.14423063501606725
1802,616.77775459,8.581999999999873_-6.153118435198066_1.418763129603949_18.98998660163317,0.14422162117823922
1803,616.778741257,8.593999999999873_-6.131118435198066_1.448763129603949_18.98798660163317,0.14404425127002662
1804,616.779268936,8.593999999999873_-6.129118435198066_1.448763129603949_18.98798660163317,0.14401675771768396
1805,616.7806605359999,8.590999999999873_-6.127118435198066_1.445763129603949_18.98998660163317,0.14392845867016035
1806,616.781900729,8.592999999999874_-6.1251184351980665_1.454763129603949_18.98898660163317,0.14391860727267658
1807,617.04879826,8.528999999999874_-6.173118435198067_1.3487631296039488_19.004986601633167,0.14371054470155742
1808,617.0500940219999,8.497999999999873_-6.111118435198066_1.285763129603949_19.033986601633167,0.14224225643967325
1809,617.2129876519999,8.585999999999872_-5.978118435198066_1.450763129603949_19.025986601633168,0.14140443481963427
1810,617.214092816,8.588999999999873_-5.972118435198066_1.4577631296039488_19.024986601633167,0.14136206323838074
1811,617.214721714,8.583999999999872_-5.977118435198066_1.452763129603949_19.025986601633168,0.14135432699145245
1812,617.6419610959999,8.673999999999872_-5.836118435198066_1.6327631296039489_19.013986601633167,0.14054603703786328
1813,617.745179779,8.673999999999872_-5.835118435198066_1.6327631296039489_19.013986601633167,0.14053276423573835
1814,621.2253852819999,8.670999999999871_-5.836118435198066_1.6427631296039489_19.012986601633166,0.14048598183677563
1815,630.477763129,8.673999999999872_-5.832118435198066_1.6457631296039488_19.011986601633165,0.14048405017068222
1816,630.619177324,8.671999999999871_-5.832118435198066_1.6467631296039487_19.011986601633165,0.1404501838727389
1817,630.620366271,8.674999999999871_-5.8271184351980665_1.6597631296039486_19.010986601633164,0.1404114823504805
1818,631.410492012,8.67599999999987_-5.823118435198067_1.6667631296039485_19.010986601633164,0.14035781747292098
1819,631.6182941679999,8.59699999999987_-5.886118435198067_1.5427631296039483_19.029986601633162,0.14005121715515134
1820,631.620081367,8.60199999999987_-5.877118435198066_1.5497631296039482_19.02898660163316,0.14000214672471878
1821,631.621557063,8.60199999999987_-5.8751184351980665_1.5497631296039482_19.02898660163316,0.13997541690720394
1822,631.622575212,8.45199999999987_-6.024118435198067_1.4457631296039481_19.04998660163316,0.13970529993339154
1823,631.62365056,8.456999999999871_-6.019118435198067_1.4517631296039482_19.04898660163316,0.13970858936179686
1824,631.62550891,8.46799999999987_-6.006118435198067_1.4657631296039482_19.04698660163316,0.13968480809357242
1825,631.62691337,8.46199999999987_-6.010118435198066_1.4597631296039482_19.047986601633163,0.13965211938502364
1826,631.754770812,8.46899999999987_-6.002118435198066_1.472763129603948_19.045986601633164,0.13963788011890454
1827,631.755998773,8.47299999999987_-5.997118435198066_1.478763129603948_19.044986601633163,0.13962640337108811
1828,631.7570118479999,8.466999999999869_-6.0001184351980665_1.529763129603948_19.038986601633162,0.13950635004549317
1829,632.7235407559999,8.49199999999987_-5.842118435198066_1.554763129603948_19.03498660163316,0.13774065855788364
1830,632.724696259,8.49099999999987_-5.8431184351980665_1.5557631296039478_19.03498660163316,0.13773596910603025
1831,634.150285834,8.49299999999987_-5.838118435198067_1.5597631296039478_19.03498660163316,0.13769007062546723
1832,634.151488084,8.51699999999987_-5.7661184351980665_1.6527631296039478_19.02098660163316,0.13703027813354152
1833,634.2960548489999,8.50399999999987_-5.778118435198066_1.6387631296039478_19.023986601633162,0.13698721978847872
1834,634.2968826809999,8.50099999999987_-5.781118435198066_1.6417631296039477_19.023986601633162,0.13697319192772106
1835,634.2982590849999,8.50399999999987_-5.777118435198067_1.6447631296039475_19.02298660163316,0.1369705415129765
1836,634.299362064,8.498999999999869_-5.785118435198067_1.7047631296039476_19.01598660163316,0.13693631018836483
1837,634.300855957,8.499999999999869_-5.783118435198067_1.7057631296039475_19.01598660163316,0.1369230493669189
1838,634.4938407449999,8.50199999999987_-5.776118435198067_1.7147631296039474_19.01598660163316,0.13684100947487454
1839,634.4949951589999,8.39199999999987_-5.8861184351980675_1.6057631296039474_19.037986601633158,0.13662524909645135
1840,634.496384309,8.39099999999987_-5.881118435198068_1.6137631296039474_19.037986601633158,0.13652296589295088
1841,634.497276791,8.046999999999871_-6.226118435198067_1.4287631296039474_19.085986601633156,0.13605771803698496
1842,634.498427282,8.045999999999871_-6.226118435198067_1.4317631296039472_19.085986601633156,0.13603466797952102
1843,634.499626436,8.038999999999872_-6.231118435198067_1.4287631296039474_19.086986601633157,0.13599947447390415
1844,634.5010548199999,8.052999999999871_-6.214118435198067_1.4467631296039474_19.084986601633158,0.13593835911592933
1845,634.5029508599999,8.05999999999987_-6.202118435198067_1.4527631296039474_19.083986601633157,0.13586712242494114
1846,634.644337628,7.934999999999871_-6.225118435198067_1.3187631296039473_19.12898660163316,0.13425489320604211
1847,634.8149788759999,7.939999999999871_-6.218118435198067_1.3227631296039473_19.12898660163316,0.13421713177820327
1848,635.293517394,7.947999999999871_-6.206118435198068_1.3357631296039472_19.12898660163316,0.13412643573188776
1849,635.29464559,7.9499999999998705_-6.201118435198068_1.342763129603947_19.12898660163316,0.1340646905372348
1850,635.295238845,7.95199999999987_-6.197118435198068_1.348763129603947_19.12898660163316,0.13402010684529975
1851,635.2959045169999,7.95899999999987_-6.186118435198068_1.359763129603947_19.12898660163316,0.1339358441980778
1852,635.2970510709999,7.95699999999987_-6.185118435198068_1.356763129603947_19.12998660163316,0.13389053784936722
1853,635.298030749,7.99199999999987_-6.037118435198068_1.385763129603947_19.12598660163316,0.13229420566682226
1854,635.6066172579999,7.96299999999987_-5.979118435198068_1.327763129603947_19.15498660163316,0.13092945932590727
1855,635.743362858,7.96299999999987_-5.978118435198068_1.3287631296039468_19.15498660163316,0.13091273131503278
1856,635.953628254,7.98299999999987_-5.952118435198068_1.3697631296039467_19.14898660163316,0.1307939402448005
1857,635.955597614,7.97799999999987_-5.956118435198068_1.3717631296039468_19.14898660163316,0.13076913968604786
1858,636.103708093,7.97899999999987_-5.950118435198068_1.3747631296039466_19.14998660163316,0.13068262229485117
1859,636.10470517,7.9899999999998705_-5.935118435198068_1.3937631296039465_19.14798660163316,0.13060664582675152
1860,636.1062406789999,7.98699999999987_-5.936118435198068_1.3967631296039464_19.14798660163316,0.13056742289490775
1861,636.107460726,7.984999999999871_-5.938118435198068_1.3977631296039463_19.14798660163316,0.13056240195302948
1862,636.1085369709999,7.828999999999871_-6.094118435198068_1.2887631296039463_19.16998660163316,0.1305254082888344
1863,636.109547404,7.865999999999871_-6.044118435198068_1.3257631296039463_19.168986601633158,0.13026676611903032
1864,636.110657187,8.062999999999871_-5.847118435198068_1.5617631296039463_19.132986601633156,0.13020419811496486
1865,636.1114937579999,8.064999999999872_-5.839118435198068_1.5697631296039463_19.132986601633156,0.13010582883981703
1866,636.265027535,8.066999999999872_-5.834118435198068_1.5657631296039463_19.132986601633156,0.1300779774794597
1867,636.266550405,8.067999999999872_-5.832118435198068_1.5667631296039461_19.132986601633156,0.13006340870668454
1868,645.575450256,8.057999999999872_-5.840118435198068_1.6227631296039462_19.127986601633157,0.12993720692243182
1869,645.5766998859999,8.062999999999873_-5.834118435198068_1.6287631296039462_19.126986601633156,0.12992689275900837
1870,645.577724775,8.058999999999873_-5.836118435198068_1.6327631296039462_19.126986601633156,0.12988456019436467
1871,645.579443548,8.043999999999873_-5.8221184351980675_1.6127631296039462_19.130986601633158,0.12947642959805117
1872,645.581330114,8.043999999999873_-5.821118435198067_1.615763129603946_19.130986601633158,0.12945571825551938
1873,645.582621499,8.031999999999872_-5.816118435198067_1.635763129603946_19.132986601633156,0.12914046174727023
1874,645.583552078,8.026999999999871_-5.819118435198067_1.637763129603946_19.133986601633158,0.12909135188871368
1875,645.585065975,8.02799999999987_-5.817118435198068_1.638763129603946_19.133986601633158,0.12907688363345038
1876,645.5867133229999,8.02499999999987_-5.820118435198068_1.635763129603946_19.13198660163316,0.12910005874486008
1877,645.799133965,8.02499999999987_-5.819118435198067_1.635763129603946_19.13198660163316,0.12908650638025487
1878,645.8004099039999,8.03499999999987_-5.7741184351980674_1.644763129603946_19.12998660163316,0.12862740181720145
1879,645.801580128,8.04099999999987_-5.767118435198068_1.662763129603946_19.12798660163316,0.12860187514371357
1880,645.804160553,8.04399999999987_-5.764118435198068_1.671763129603946_19.12698660163316,0.1285961336822815
1881,645.806054011,8.05499999999987_-5.749118435198068_1.6947631296039458_19.12498660163316,0.12852819804122473
1882,645.8072538199999,8.05499999999987_-5.748118435198068_1.6957631296039457_19.12498660163316,0.12851252689793036
1883,648.899121275,8.05899999999987_-5.7371184351980675_1.7267631296039456_19.12398660163316,0.12836689900034726
1884,649.2059512769999,8.05899999999987_-5.735118435198068_1.7357631296039455_19.12398660163316,0.12832057544559605
1885,649.207057453,8.053999999999869_-5.739118435198067_1.7297631296039455_19.12498660163316,0.1283017966881823
1886,649.2085447139999,8.04999999999987_-5.743118435198067_1.7247631296039456_19.12398660163316,0.12831635979126377
1887,649.209678609,8.05299999999987_-5.740118435198067_1.7317631296039455_19.12298660163316,0.12831618040459025
1888,649.210675346,8.04699999999987_-5.743118435198067_1.7337631296039455_19.12098660163316,0.12828222087132257
1889,649.211807045,8.04599999999987_-5.743118435198067_1.7387631296039454_19.12098660163316,0.12825640104851765
1890,652.414208155,8.056999999999869_-5.721118435198067_1.7497631296039453_19.11998660163316,0.12811342121432256
1891,652.717617436,8.057999999999868_-5.715118435198066_1.7507631296039452_19.12098660163316,0.12803583801054141
1892,654.022637529,8.053999999999869_-5.7181184351980665_1.7457631296039453_19.12198660163316,0.1280162561034328
1893,654.023813597,8.05599999999987_-5.716118435198067_1.8177631296039454_19.11698660163316,0.12792138391258046
1894,656.164216755,8.06499999999987_-5.661118435198067_1.8937631296039454_19.117986601633163,0.1271663536054619
1895,656.164709033,8.08199999999987_-5.628118435198067_1.9107631296039453_19.11698660163316,0.1269642443604032
1896,656.310321949,8.07399999999987_-5.6331184351980665_1.9067631296039453_19.11898660163316,0.12689651983597672
1897,656.524815796,8.05799999999987_-5.6411184351980665_1.8937631296039454_19.12098660163316,0.12676457174322986
1898,659.614862745,8.05899999999987_-5.6331184351980665_1.9167631296039453_19.11798660163316,0.12666166634673415
1899,662.6973325189999,7.866999999999869_-5.826118435198066_1.6867631296039454_19.15698660163316,0.1264637596985988
1900,662.6983238509999,7.871999999999869_-5.823118435198066_1.6947631296039454_19.154986601633162,0.12649883649911586
1901,662.699230073,7.86499999999987_-5.830118435198066_1.7537631296039453_19.149986601633163,0.12641295130242014
1902,662.700416467,7.863999999999869_-5.831118435198066_1.7517631296039453_19.149986601633163,0.12641607244912778
1903,662.701670982,7.87299999999987_-5.815118435198066_1.7857631296039453_19.147986601633164,0.1262799723069924
1904,662.70272961,7.87899999999987_-5.807118435198066_1.8017631296039454_19.146986601633163,0.12623717418730485
1905,662.9932300649999,7.88999999999987_-5.796118435198066_1.8267631296039453_19.143986601633163,0.12623047233762497
1906,662.9944000969999,7.88799999999987_-5.798118435198066_1.8277631296039452_19.143986601633163,0.12622605069712556
1907,662.995932338,7.90599999999987_-5.762118435198066_1.8227631296039453_19.143986601633163,0.12601488776361747
1908,663.2037257349999,7.85599999999987_-5.778118435198066_1.8367631296039453_19.13998660163316,0.1255034892026331
1909,664.291183478,7.85499999999987_-5.772118435198066_1.8437631296039452_19.13998660163316,0.125393643390456
1910,664.292221736,7.8829999999998694_-5.632118435198066_2.0707631296039453_19.13598660163316,0.12357414960650981
1911,664.2937414979999,7.87299999999987_-5.636118435198066_2.055763129603945_19.13898660163316,0.12347192136601004
1912,664.295059499,7.88599999999987_-5.610118435198066_2.047763129603945_19.13898660163316,0.1233312093554757
1913,664.430515894,7.89699999999987_-5.595118435198066_2.0707631296039453_19.13598660163316,0.12329038412665905
1914,664.431709263,7.89499999999987_-5.596118435198067_2.071763129603945_19.13598660163316,0.12327232920500397
1915,664.432845127,7.89499999999987_-5.588118435198067_2.081763129603945_19.13498660163316,0.1231611122790417
1916,671.2644950719999,7.93399999999987_-5.530118435198067_2.098763129603945_19.130986601633158,0.1229926343456822
1917,671.265639436,7.93399999999987_-5.528118435198067_2.0917631296039447_19.13198660163316,0.1229666309593681
1918,671.2666715519999,7.932999999999869_-5.529118435198067_2.0917631296039447_19.13198660163316,0.12296479225242607
1919,671.267733377,7.980999999999869_-5.473118435198067_2.1767631296039447_19.118986601633157,0.12296383372196751
1920,671.2686508759999,7.748999999999869_-5.7051184351980675_1.9017631296039448_19.164986601633156,0.12256983959578094
1921,671.270210828,7.746999999999869_-5.707118435198067_1.9037631296039448_19.164986601633156,0.12256389503028675
1922,671.271190393,7.758999999999869_-5.685118435198067_1.9337631296039448_19.162986601633158,0.12240916962309478
1923,671.271713397,7.758999999999869_-5.683118435198067_1.9337631296039448_19.162986601633158,0.12238222524087028
1924,672.032307058,7.758999999999869_-5.679118435198068_1.9337631296039448_19.16398660163316,0.12231859105261689
1925,672.033820793,7.760999999999869_-5.677118435198068_1.9427631296039447_19.162986601633158,0.12231509342582991
1926,672.035792926,7.696999999999869_-5.725118435198068_1.8367631296039446_19.178986601633156,0.12206550419474238
1927,672.037923814,7.665999999999869_-5.663118435198068_1.7737631296039447_19.207986601633156,0.12062148237829295
1928,672.039523459,7.753999999999869_-5.530118435198068_1.9387631296039447_19.199986601633157,0.11990007929924729
1929,672.040935821,7.756999999999869_-5.5241184351980674_1.9457631296039446_19.198986601633155,0.11986249079212918
1930,672.463966507,7.846999999999869_-5.383118435198067_2.1257631296039445_19.186986601633155,0.11918944566601342
1931,672.6050795809999,7.846999999999869_-5.382118435198067_2.1257631296039445_19.186986601633155,0.11917650047929662
1932,676.049691608,7.843999999999869_-5.383118435198067_2.1357631296039443_19.185986601633154,0.11914059125218168
1933,676.9029297139999,7.836999999999869_-5.389118435198068_2.124763129603944_19.187986601633153,0.11910982849179086
1934,683.083262504,7.839999999999869_-5.385118435198068_2.1277631296039443_19.18698660163315,0.11910817779362703
1935,683.234669221,7.8379999999998695_-5.385118435198068_2.128763129603944_19.18698660163315,0.11907698447193804
1936,683.535162612,7.84099999999987_-5.378118435198068_2.130763129603944_19.18698660163315,0.11902835296382697
1937,684.805165137,7.84099999999987_-5.374118435198069_2.131763129603944_19.18698660163315,0.11897523352963779
1938,684.8064409589999,7.76199999999987_-5.437118435198069_2.0077631296039438_19.20598660163315,0.11862348217719698
1939,684.807786116,7.76699999999987_-5.428118435198068_2.014763129603944_19.20498660163315,0.11857826397148652
1940,684.808818846,7.76699999999987_-5.4261184351980685_2.014763129603944_19.20498660163315,0.11855216278511782
1941,684.809811185,7.616999999999869_-5.5751184351980685_1.9107631296039438_19.22598660163315,0.11829521386413688
1942,684.810878519,7.621999999999869_-5.570118435198069_1.9167631296039438_19.224986601633148,0.11829996472102511
1943,684.812334784,7.6329999999998694_-5.557118435198069_1.9307631296039438_19.22298660163315,0.11828109414694021
1944,684.813253534,7.626999999999869_-5.561118435198068_1.9247631296039438_19.22398660163315,0.11824808689339061
1945,684.9339186,7.633999999999869_-5.553118435198068_1.9377631296039437_19.22198660163315,0.11823972815995865
1946,684.936000792,7.6379999999998685_-5.548118435198068_1.9437631296039437_19.22098660163315,0.11823060060161128
1947,684.937349878,7.631999999999868_-5.5511184351980685_1.9947631296039436_19.21498660163315,0.1181547411530881
1948,688.0243710139999,7.656999999999869_-5.393118435198068_2.0197631296039438_19.21098660163315,0.11643568239548818
1949,688.1971665919999,7.658999999999868_-5.388118435198068_2.0237631296039438_19.21098660163315,0.11639355860130574
1950,688.198328278,7.682999999999868_-5.316118435198068_2.1167631296039437_19.19698660163315,0.11580651361398442
1951,688.348323804,7.6699999999998685_-5.328118435198068_2.102763129603944_19.19998660163315,0.11576149235894262
1952,688.518991975,7.666999999999868_-5.331118435198068_2.101763129603944_19.19998660163315,0.11575756591398678
1953,688.52054332,7.6699999999998685_-5.327118435198068_2.104763129603944_19.19898660163315,0.11575507639686833
1954,688.5215593319999,7.664999999999869_-5.335118435198068_2.1647631296039442_19.191986601633147,0.11577031903745816
1955,688.523070344,7.665999999999869_-5.3331184351980685_2.165763129603944_19.191986601633147,0.11575783582009203
1956,688.5243760029999,7.667999999999869_-5.326118435198069_2.174763129603944_19.191986601633147,0.11568518181745147
1957,688.527032986,7.557999999999868_-5.436118435198069_2.065763129603944_19.213986601633145,0.11545604704841717
1958,688.528615898,7.556999999999868_-5.431118435198069_2.073763129603944_19.213986601633145,0.11536402052300432
1959,688.529565244,7.1539999999998685_-5.835118435198069_1.481763129603944_19.307986601633147,0.11547064926734785
1960,688.530738454,7.152999999999868_-5.835118435198069_1.4847631296039439_19.307986601633147,0.11544914120433847
1961,688.531962154,7.1459999999998685_-5.840118435198069_1.481763129603944_19.308986601633148,0.11542129754923125
1962,688.533563988,7.159999999999869_-5.823118435198069_1.499763129603944_19.30698660163315,0.11534892521197748
1963,688.5348450309999,7.166999999999868_-5.811118435198069_1.505763129603944_19.305986601633148,0.11527231034373375
1964,688.696953167,7.041999999999868_-5.834118435198069_1.371763129603944_19.35098660163315,0.11383495701654112
